"","","cofip_sub","cofip_nbr_nbr"
"1144",1999,40045,48179
"1145",1999,35035,48243
"1146",1999,35035,48377
"1147",1999,22017,48401
"1148",1999,22017,48343
"1149",1999,22017,48183
"1150",1999,22017,48459
"1151",1999,40033,48009
"1152",1999,40033,48023
"1153",1999,40033,48237
"1154",1999,22085,48241
"1155",1999,22085,48405
"1156",1999,22085,48347
"1157",1999,22085,48401
"1158",1999,22031,48401
"1159",1999,22031,48347
"1160",1999,22031,48405
"1161",1999,35009,48069
"1162",1999,35009,48375
"1163",1999,35009,48381
"1164",1999,35009,48219
"1165",1999,35009,48279
"1166",1999,40057,48101
"1167",1999,40057,48191
"1168",1999,40057,48155
"1169",1999,40057,48129
"1170",1999,40057,48179
"1171",1999,35041,48219
"1172",1999,35041,48279
"1173",1999,35041,48445
"1174",1999,40085,48237
"1175",1999,40085,48497
"1176",1999,40085,48121
"1177",1999,40085,48085
"1178",1999,40095,48085
"1179",1999,40095,48121
"1180",1999,40089,48343
"1181",1999,40089,48119
"1182",1999,40089,48159
"1183",1999,40089,48449
"1184",1999,40141,48009
"1185",1999,40141,48023
"1186",1999,40141,48155
"1187",1999,40013,48085
"1188",1999,40013,48121
"1189",1999,40013,48119
"1190",1999,40013,48231
"1191",1999,22115,48241
"1192",1999,40067,48237
"1193",1999,40067,48497
"1194",1999,40067,48009
"1195",1999,22023,48071
"1196",1999,22023,48199
"1197",1999,22023,48291
"1198",1999,22023,48241
"1199",1999,40065,48101
"1200",1999,40065,48155
"1201",1999,40065,48009
"1202",1999,40065,48023
"1203",1999,22011,48241
"1204",1999,8085,49015
"1205",1999,8085,49017
"1206",1999,8085,49055
"1207",1999,8033,49015
"1208",1999,8033,49017
"1209",1999,8033,49055
"1210",1999,32017,49017
"1211",1999,32017,49031
"1212",1999,32017,49041
"1213",1999,32017,49039
"1214",1999,8077,49015
"1215",1999,8077,49017
"1216",1999,8077,49055
"1217",1999,16041,49029
"1218",1999,16041,49057
"1219",1999,8113,49015
"1220",1999,8113,49017
"1221",1999,8113,49055
"1222",1999,32033,49039
"1223",1999,32033,49049
"1224",1999,32033,49041
"1225",1999,32033,49011
"1226",1999,32033,49035
"1227",1999,32033,49057
"1228",1999,4005,49017
"1229",1999,4005,49015
"1230",1999,4005,49055
"1231",1999,16007,49057
"1232",1999,16007,49029
"1233",1999,16007,56035
"1234",1999,8081,49007
"1235",1999,8081,49013
"1236",1999,8081,49015
"1237",1999,8081,56009
"1238",1999,8081,56013
"1239",1999,8081,56025
"1240",1999,8081,56035
"1241",1999,8045,49007
"1242",1999,8045,49013
"1243",1999,8045,49015
"1244",1999,8045,49055
"1245",1999,16071,49057
"1246",1999,16071,49011
"1247",1999,35045,49015
"1248",1999,35045,49017
"1249",1999,35045,49055
"1250",1999,4017,49015
"1251",1999,4017,49017
"1252",1999,4017,49055
"1253",1999,8103,49007
"1254",1999,8103,49013
"1255",1999,8103,49015
"1256",1999,32007,49011
"1257",1999,32007,49035
"1258",1999,32007,49049
"1259",1999,32007,49057
"1260",1999,33009,50023
"1261",1999,33009,50019
"1262",1999,33009,50015
"1263",1999,36115,50023
"1264",1999,36031,50011
"1265",1999,36031,50015
"1266",1999,36031,50023
"1267",1999,36019,50011
"1268",1999,36019,50015
"1269",1999,36019,50023
"1270",1999,33007,50019
"1271",1999,47067,51167
"1272",1999,37033,51019
"1273",1999,37033,51031
"1274",1999,37033,51067
"1275",1999,37033,51037
"1276",1999,37145,51031
"1277",1999,37145,51037
"1278",1999,47163,51167
"1279",1999,47163,51173
"1280",1999,37185,51053
"1281",1999,37185,51111
"1282",1999,37185,51135
"1283",1999,37185,51037
"1284",1999,47091,51167
"1285",1999,47091,51173
"1286",1999,47091,51197
"1287",1999,47091,51640
"1288",1999,24017,11001
"1289",1999,24017,51153
"1290",1999,24017,51600
"1291",1999,24017,51610
"1292",1999,37073,51093
"1293",1999,37073,51181
"1294",1999,37073,51183
"1295",1999,37073,51620
"1296",1999,37073,51700
"1297",1999,37073,51740
"1298",1999,21195,51167
"1299",1999,21195,51720
"1300",1999,21195,54043
"1301",1999,21195,54045
"1302",1999,21195,54109
"1303",1999,37053,51131
"1304",1999,37053,51650
"1305",1999,37053,51710
"1306",1999,37053,51740
"1307",1999,37171,51173
"1308",1999,37171,51197
"1309",1999,37171,51640
"1310",1999,37171,51063
"1311",1999,37171,51155
"1312",1999,37171,51067
"1313",1999,47073,51167
"1314",1999,37169,51063
"1315",1999,37169,51067
"1316",1999,37169,51690
"1317",1999,37029,51710
"1318",1999,37029,51740
"1319",1999,37029,51093
"1320",1999,37029,51700
"1321",1999,37157,51067
"1322",1999,37157,51690
"1323",1999,37157,51019
"1324",1999,37157,51031
"1325",1999,37091,51093
"1326",1999,37091,51181
"1327",1999,37091,51183
"1328",1999,37091,51620
"1329",1999,24031,11001
"1330",1999,24031,51610
"1331",1999,24031,51061
"1332",1999,24031,51153
"1333",1999,24031,51600
"1334",1999,37077,51037
"1335",1999,37077,51111
"1336",1999,37077,51031
"1337",1999,21095,51167
"1338",1999,21095,51720
"1339",1999,24039,51103
"1340",1999,24039,51115
"1341",1999,24039,51119
"1342",1999,24039,51131
"1343",1999,24039,51133
"1344",1999,24033,11001
"1345",1999,24033,51153
"1346",1999,24033,51600
"1347",1999,24033,51610
"1348",1999,37131,51053
"1349",1999,37131,51183
"1350",1999,37131,51595
"1351",1999,37131,51111
"1352",1999,37131,51135
"1353",1999,37131,51093
"1354",1999,37131,51181
"1355",1999,37131,51620
"1356",1999,37005,51173
"1357",1999,37005,51197
"1358",1999,37005,51640
"1359",1999,37181,51037
"1360",1999,37181,51111
"1361",1999,21133,51167
"1362",1999,21133,51720
"1363",1999,24047,51103
"1364",1999,24047,51115
"1365",1999,24047,51119
"1366",1999,24047,51131
"1367",1999,24047,51133
"1368",1999,41049,53021
"1369",1999,41049,53025
"1370",1999,41049,53077
"1371",1999,41009,53041
"1372",1999,41009,53049
"1373",1999,41051,53041
"1374",1999,41051,53077
"1375",1999,41007,53041
"1376",1999,41007,53049
"1377",1999,41055,53077
"1378",1999,16057,53001
"1379",1999,16057,53021
"1380",1999,16057,53043
"1381",1999,41063,53021
"1382",1999,16055,53043
"1383",1999,16055,53065
"1384",1999,41059,53021
"1385",1999,41059,53025
"1386",1999,41059,53077
"1387",1999,41065,53077
"1388",1999,41027,53077
"1389",1999,41027,53041
"1390",1999,41021,53077
"1391",1999,16009,53043
"1392",1999,16009,53065
"1393",1999,16009,53001
"1394",1999,16009,53021
"1395",1999,39105,54079
"1396",1999,39105,54085
"1397",1999,39105,54105
"1398",1999,39105,54039
"1399",1999,39105,54087
"1400",1999,51091,54083
"1401",1999,51091,54101
"1402",1999,42051,54049
"1403",1999,42051,54091
"1404",1999,42051,54001
"1405",1999,42051,54093
"1406",1999,51027,54043
"1407",1999,51027,54045
"1408",1999,51027,54109
"1409",1999,39053,54079
"1410",1999,39053,54043
"1411",1999,42059,54049
"1412",1999,42059,54091
"1413",1999,42059,54017
"1414",1999,42059,54033
"1415",1999,39167,54085
"1416",1999,39167,54105
"1417",1999,39167,54017
"1418",1999,51071,54081
"1419",1999,51071,54109
"1420",1999,51071,54019
"1421",1999,39009,54085
"1422",1999,39009,54105
"1423",1999,21159,54043
"1424",1999,21159,54045
"1425",1999,21159,54109
"1426",1999,51165,54083
"1427",1999,51005,54019
"1428",1999,51005,54067
"1429",1999,51005,54101
"1430",1999,51015,54083
"1431",1999,51021,54081
"1432",1999,51021,54109
"1433",1999,51017,54083
"1434",1999,51017,54101
"1435",1999,51017,54019
"1436",1999,51017,54067
"1437",1999,39111,54017
"1438",1999,39111,54033
"1439",1999,39111,54049
"1440",1999,39111,54085
"1441",1999,21127,54043
"1442",1999,39087,54043
"1443",1999,39087,54079
"1444",1999,51185,54081
"1445",1999,51185,54109
"1446",1999,27169,55035
"1447",1999,27169,55053
"1448",1999,27169,55081
"1449",1999,27049,55033
"1450",1999,27049,55035
"1451",1999,17201,55025
"1452",1999,17201,55055
"1453",1999,17201,55049
"1454",1999,17111,26005
"1455",1999,17111,55101
"1456",1999,17111,55055
"1457",1999,17111,55133
"1458",1999,19061,55049
"1459",1999,19061,55103
"1460",1999,27115,27075
"1461",1999,27115,55007
"1462",1999,27115,55113
"1463",1999,27115,55129
"1464",1999,27115,55005
"1465",1999,27157,55035
"1466",1999,27157,55033
"1467",1999,19043,55103
"1468",1999,19043,55049
"1469",1999,26071,55067
"1470",1999,26071,55083
"1471",1999,26071,55085
"1472",1999,26071,55099
"1473",1999,27017,27075
"1474",1999,27017,55007
"1475",1999,27017,55113
"1476",1999,27017,55129
"1477",1999,17177,55049
"1478",1999,17177,55025
"1479",1999,26053,55003
"1480",1999,26053,55099
"1481",1999,26053,55085
"1482",1999,27025,55005
"1483",1999,27025,55129
"1484",1999,27025,55033
"1485",1999,17007,55055
"1486",1999,17007,55101
"1487",1999,17007,55133
"1488",1999,17007,55025
"1489",1999,17097,26005
"1490",1999,17097,55101
"1491",1999,27163,55033
"1492",1999,27163,55005
"1493",1999,27055,55057
"1494",1999,27055,55081
"1495",1999,27055,55103
"1496",1999,27055,55111
"1497",1999,27055,55053
"1498",1999,27037,55033
"1499",1999,26043,55029
"1500",1999,26043,55083
"1501",1999,26109,55029
"1502",1999,26109,55083
"1503",1999,27137,27075
"1504",1999,27137,55007
"1505",1999,27137,55113
"1506",1999,27137,55129
"1507",1999,46081,56009
"1508",1999,30075,56019
"1509",1999,30075,56009
"1510",1999,31105,56031
"1511",1999,30009,56019
"1512",1999,30009,56043
"1513",1999,30009,56013
"1514",1999,30009,56017
"1515",1999,46033,56009
"1516",1999,46033,56031
"1517",1999,49043,56013
"1518",1999,49043,56035
"1519",1999,8069,56031
"1520",1999,8069,56009
"1521",1999,30031,56013
"1522",1999,30031,56017
"1523",1999,30031,56043
"1524",1999,30031,56035
"1525",1999,16081,56013
"1526",1999,16081,56035
"1527",1999,16019,56035
"1528",1999,16019,56013
"1529",1999,49033,56035
"1530",1999,30003,56019
"1531",1999,30003,56043
"1532",1999,31157,56031
"1533",1999,8057,56009
"1534",1999,8057,56031
"1535",1999,8057,56013
"1536",1999,8057,56025
"1537",1999,46103,56009
"1538",1999,8107,56009
"1539",1999,8107,56013
"1540",1999,8107,56025
"1541",1999,16029,56035
"1542",1999,31007,56031
"1543",1999,30067,56013
"1544",1999,30067,56017
"1545",1999,30067,56043
"1546",1999,49009,56013
"1547",1999,49009,56035
"1548",1999,46047,56009
"1549",1999,46047,56031
"1550",1999,4027,6073
"1551",1999,4015,6029
"1552",1999,4015,6037
"1553",1999,4015,6059
"1554",1999,4015,49017
"1555",1999,4012,6029
"1556",1999,4012,6037
"1557",1999,4012,6059
"1558",1999,4012,6073
"1559",1999,4001,8111
"1560",1999,4001,35043
"1561",1999,4001,35051
"1562",1999,4001,35053
"1563",1999,4001,35001
"1564",1999,4001,35061
"1565",1999,4001,49015
"1566",1999,4001,49017
"1567",1999,4001,49055
"1568",1999,1061,12005
"1569",1999,1061,12133
"1570",1999,1061,12013
"1571",1999,1061,12077
"1572",1999,1039,12005
"1573",1999,1039,12133
"1574",1999,1069,12005
"1575",1999,1069,12013
"1576",1999,1069,12077
"1577",1999,1069,12133
"1578",1999,1069,13007
"1579",1999,1069,13037
"1580",1999,1069,13201
"1581",1999,12065,13071
"1582",1999,12065,13075
"1583",1999,12065,13205
"1584",1999,12039,13007
"1585",1999,12039,13201
"1586",1999,12039,13205
"1587",1999,1113,13197
"1588",1999,1113,13263
"1589",1999,1113,13243
"1590",1999,1113,13307
"1591",1999,1017,13199
"1592",1999,1017,13263
"1593",1999,1017,13077
"1594",1999,12089,13025
"1595",1999,12089,13127
"1596",1999,12073,13205
"1597",1999,12073,13071
"1598",1999,1019,13015
"1599",1999,1019,13129
"1600",1999,1019,13223
"1601",1999,12003,13003
"1602",1999,12003,13173
"1603",1999,12003,13025
"1604",1999,12003,13005
"1605",1999,12003,13069
"1606",1999,12003,13229
"1607",1999,1081,13199
"1608",1999,1081,13263
"1609",1999,12047,13173
"1610",1999,12047,13019
"1611",1999,12047,13075
"1612",1999,1005,13037
"1613",1999,1005,13243
"1614",1999,1005,13197
"1615",1999,1005,13307
"1616",1999,1071,47031
"1617",1999,1071,47061
"1618",1999,1071,47127
"1619",1999,1071,47153
"1620",1999,12079,13019
"1621",1999,12079,13075
"1622",1999,12079,13173
"1623",1999,12079,13071
"1624",1999,1067,13007
"1625",1999,1067,13037
"1626",1999,1067,13201
"1627",1999,1067,13243
"1628",1999,1111,13077
"1629",1999,1111,13199
"1630",1999,1111,13097
"1631",1999,1111,13121
"1632",1999,1111,13223
"1633",1999,1029,13015
"1634",1999,1029,13223
"1635",1999,1029,13077
"1636",1999,1029,13097
"1637",1999,1029,13121
"1638",1999,12063,13201
"1639",1999,1049,13129
"1640",1999,12023,13003
"1641",1999,12023,13173
"1642",1999,17075,18073
"1643",1999,17075,18157
"1644",1999,17075,18181
"1645",1999,17023,18021
"1646",1999,17023,18121
"1647",1999,17023,18055
"1648",1999,17185,18125
"1649",1999,17185,18027
"1650",1999,17185,18055
"1651",1999,17059,21233
"1652",1999,17091,18073
"1653",1999,17091,18127
"1654",1999,17031,18073
"1655",1999,17031,18127
"1656",1999,17033,18021
"1657",1999,17033,18055
"1658",1999,17033,18027
"1659",1999,17033,18125
"1660",1999,17101,18027
"1661",1999,17101,18055
"1662",1999,17101,18125
"1663",1999,17183,18073
"1664",1999,17183,18157
"1665",1999,17183,18181
"1666",1999,17183,18045
"1667",1999,17183,18121
"1668",1999,17193,18125
"1669",1999,17045,18045
"1670",1999,17045,18121
"1671",1999,17045,18021
"1672",1999,17197,18073
"1673",1999,17197,18127
"1674",1999,17071,19087
"1675",1999,17085,19105
"1676",1999,17085,19055
"1677",1999,17085,55049
"1678",1999,17085,55103
"1679",1999,17067,19087
"1680",1999,17067,29103
"1681",1999,17067,29205
"1682",1999,17015,19105
"1683",1999,17015,19031
"1684",1999,17161,19087
"1685",1999,17161,19103
"1686",1999,17161,19183
"1687",1999,17161,19031
"1688",1999,17161,19105
"1689",1999,17131,19087
"1690",1999,17131,19103
"1691",1999,17131,19183
"1692",1999,17195,19031
"1693",1999,17195,19105
"1694",1999,8009,20067
"1695",1999,8009,20093
"1696",1999,8009,35021
"1697",1999,8063,20109
"1698",1999,8063,20193
"1699",1999,8063,20203
"1700",1999,8125,31085
"1701",1999,8061,20203
"1702",1999,8017,20203
"1703",1999,8017,20109
"1704",1999,8099,20067
"1705",1999,8099,20093
"1706",1999,8099,20203
"1707",1999,18163,21149
"1708",1999,18163,21233
"1709",1999,17069,21033
"1710",1999,17069,21143
"1711",1999,17069,21233
"1712",1999,17069,21157
"1713",1999,17003,29207
"1714",1999,17003,29017
"1715",1999,18019,21029
"1716",1999,18019,21211
"1717",1999,18019,21215
"1718",1999,18019,21103
"1719",1999,18173,21149
"1720",1999,18173,21233
"1721",1999,18173,21183
"1722",1999,18029,21081
"1723",1999,18029,39113
"1724",1999,18029,39165
"1725",1999,18147,21149
"1726",1999,18147,21183
"1727",1999,17153,21157
"1728",1999,18061,21029
"1729",1999,18061,21085
"1730",1999,18061,21099
"1731",1999,18061,21123
"1732",1999,18061,21179
"1733",1999,18061,21211
"1734",1999,18061,21215
"1735",1999,18155,21081
"1736",1999,18155,21187
"1737",1999,18155,21103
"1738",1999,18077,21103
"1739",1999,18077,21187
"1740",1999,17127,21157
"1741",1999,17127,21143
"1742",1999,18123,21183
"1743",1999,18123,21085
"1744",1999,18129,21149
"1745",1999,18129,21233
"1746",1999,18043,21029
"1747",1999,18043,21211
"1748",1999,18043,21215
"1749",1999,18115,21081
"1750",1999,17151,21143
"1751",1999,17151,21157
"1752",1999,5139,22013
"1753",1999,5139,22061
"1754",1999,5139,22073
"1755",1999,5139,22083
"1756",1999,5003,22061
"1757",1999,5003,22073
"1758",1999,5003,22083
"1759",1999,5091,22081
"1760",1999,5091,22013
"1761",1999,5091,48343
"1762",1999,5027,22013
"1763",1999,5027,22061
"1764",1999,5073,22013
"1765",1999,5073,22081
"1766",1999,5017,22083
"1767",1999,5017,22073
"1768",1999,5017,28133
"1769",1999,5017,28125
"1770",1999,5017,28163
"1771",1999,5017,28053
"1772",1999,10005,24009
"1773",1999,10005,24037
"1774",1999,10005,24041
"1775",1999,10001,24003
"1776",1999,10001,24041
"1777",1999,10003,24003
"1778",1999,10003,34011
"1779",1999,10003,34001
"1780",1999,10003,42011
"1781",1999,10003,42091
"1782",1999,9005,25015
"1783",1999,9005,36111
"1784",1999,9013,25015
"1785",1999,9003,25015
"1786",1999,9015,25015
"1787",1999,18087,26025
"1788",1999,18087,26077
"1789",1999,18087,26159
"1790",1999,18141,18127
"1791",1999,18141,26159
"1792",1999,18141,26077
"1793",1999,18039,26025
"1794",1999,18039,26077
"1795",1999,18039,26159
"1796",1999,18151,26025
"1797",1999,18151,26077
"1798",1999,18151,26075
"1799",1999,18151,39069
"1800",1999,18091,18127
"1801",1999,18091,26159
"1802",1999,19191,27109
"1803",1999,19143,27033
"1804",1999,19143,27165
"1805",1999,19143,27101
"1806",1999,19109,27013
"1807",1999,19109,27161
"1808",1999,19109,27165
"1809",1999,19131,27039
"1810",1999,19131,27109
"1811",1999,19131,27147
"1812",1999,19063,27013
"1813",1999,19063,27165
"1814",1999,19063,27033
"1815",1999,19119,27101
"1816",1999,19119,27033
"1817",1999,19119,46125
"1818",1999,19119,46079
"1819",1999,19119,46087
"1820",1999,19005,55103
"1821",1999,19005,55057
"1822",1999,19005,55081
"1823",1999,19005,55111
"1824",1999,19089,27039
"1825",1999,19089,27109
"1826",1999,19089,27147
"1827",1999,19189,27013
"1828",1999,19189,27161
"1829",1999,19189,27147
"1830",1999,19195,27147
"1831",1999,19195,27161
"1832",1999,19195,27039
"1833",1999,19195,27109
"1834",1999,19059,27033
"1835",1999,19059,27165
"1836",1999,1023,28061
"1837",1999,1023,28067
"1838",1999,1023,28111
"1839",1999,1023,28099
"1840",1999,1023,28101
"1841",1999,22107,28029
"1842",1999,22107,28049
"1843",1999,22107,28037
"1844",1999,22107,28085
"1845",1999,22107,28163
"1846",1999,1107,28025
"1847",1999,1107,28105
"1848",1999,1107,28159
"1849",1999,1129,28111
"1850",1999,1129,28061
"1851",1999,1129,28067
"1852",1999,1075,28017
"1853",1999,1075,28025
"1854",1999,1075,28081
"1855",1999,1075,28105
"1856",1999,22117,28085
"1857",1999,22117,28035
"1858",1999,22117,28047
"1859",1999,22117,28073
"1860",1999,22117,28131
"1861",1999,22117,28077
"1862",1999,22117,28065
"1863",1999,5077,28107
"1864",1999,5077,28119
"1865",1999,5077,28137
"1866",1999,1077,28117
"1867",1999,1077,47039
"1868",1999,1077,47101
"1869",1999,1077,47135
"1870",1999,1077,47119
"1871",1999,1077,47117
"1872",1999,1077,47023
"1873",1999,1077,47077
"1874",1999,5107,28107
"1875",1999,5107,28119
"1876",1999,5107,28137
"1877",1999,5107,28133
"1878",1999,5107,28135
"1879",1999,1093,28081
"1880",1999,1093,28117
"1881",1999,1093,28017
"1882",1999,1093,28025
"1883",1999,22037,28037
"1884",1999,22037,28085
"1885",1999,1119,28105
"1886",1999,1119,28159
"1887",1999,1119,28061
"1888",1999,1119,28099
"1889",1999,1119,28101
"1890",1999,22029,28037
"1891",1999,22065,28049
"1892",1999,22065,28163
"1893",1999,22105,28085
"1894",1999,22105,28037
"1895",1999,22035,28049
"1896",1999,22035,28163
"1897",1999,22035,28125
"1898",1999,1059,28117
"1899",1999,1059,28081
"1900",1999,1097,28111
"1901",1999,1097,28047
"1902",1999,1097,28131
"1903",1999,22125,28037
"1904",1999,22103,22087
"1905",1999,22103,28047
"1906",1999,22103,28131
"1907",1999,22103,28035
"1908",1999,22103,28073
"1909",1999,5035,28107
"1910",1999,5035,28119
"1911",1999,5035,28137
"1912",1999,5035,47075
"1913",1999,22091,28037
"1914",1999,22091,28085
"1915",1999,1033,28117
"1916",1999,5041,28133
"1917",1999,17157,29017
"1918",1999,17157,29123
"1919",1999,17157,29187
"1920",1999,20121,29083
"1921",1999,20121,29185
"1922",1999,20121,29101
"1923",1999,21075,29207
"1924",1999,21075,47053
"1925",1999,17119,29071
"1926",1999,17119,29219
"1927",1999,19051,29001
"1928",1999,19051,29103
"1929",1999,19177,29103
"1930",1999,19177,29001
"1931",1999,17149,29137
"1932",1999,17149,29205
"1933",1999,17149,29007
"1934",1999,17149,29139
"1935",1999,20209,29101
"1936",1999,20209,29107
"1937",1999,20209,29177
"1938",1999,20209,29049
"1939",1999,5015,29043
"1940",1999,5015,29109
"1941",1999,5015,29067
