FIPS Code,Rural-urban_continuum,urban_influence,mean_temp_jan,mean_sunlight_jan,mean_sunlight_july,mean_humidity_july,top_code,pct_water,ln_pct_water,jan_tmp_z,jan_sun_z,jul_temp_z,jul_hum_z,top_z,pct_water_z,amen_scale
48125,9 ,9 ,42.1 ,200 ,84.3 ,37 ,5 ,0.11 ,2.402 ,0.76433 ,1.46005 ,-1.47586 ,1.30024 ,-0.58800 ,-1.07949,0.38 
48127,7 ,8 ,53.4 ,157 ,86.9 ,39 ,4 ,0.27 ,3.287 ,1.69912 ,0.16536 ,-1.20167 ,1.16332 ,-0.73966 ,-0.61133,0.48 
48129,9 ,9 ,39.1 ,200 ,82.9 ,37 ,5 ,0.35 ,3.560 ,0.51615 ,1.46005 ,-1.35782 ,1.30024 ,-0.58800 ,-0.46674,0.86 
48131,7 ,8 ,55.7 ,157 ,85.6 ,39 ,4 ,0.17 ,2.806 ,1.88939 ,0.16536 ,-0.65402 ,1.16332 ,-0.73966 ,-0.86587,0.96 
48133,7 ,8 ,44.0 ,162 ,83.1 ,43 ,4 ,0.63 ,4.146 ,0.92150 ,0.31591 ,-0.98956 ,0.88950 ,-0.73966 ,-0.15623,0.24 
48135,3 ,2 ,43.6 ,249 ,82.3 ,29 ,2 ,0.07 ,1.944 ,0.88841 ,2.93539 ,-0.80890 ,1.84789 ,-1.04300 ,-1.32201,2.50 
48137,9 ,9 ,45.6 ,205 ,80.7 ,34 ,19 ,0.01 ,0.000 ,1.05387 ,1.61060 ,-0.20644 ,1.50561 ,1.53535 ,-2.35103,3.15 
48139,1 ,1 ,43.8 ,162 ,84.3 ,43 ,4 ,1.23 ,4.816 ,0.90496 ,0.31591 ,-1.32944 ,0.88950 ,-0.73966 ,0.19823,0.24 
48141,2 ,2 ,43.6 ,249 ,82.3 ,29 ,12 ,0.16 ,2.795 ,0.88841 ,2.93539 ,-0.80890 ,1.84789 ,0.47368 ,-0.87165,4.46 
48143,6 ,3 ,44.0 ,162 ,83.1 ,43 ,5 ,0.32 ,3.461 ,0.92150 ,0.31591 ,-0.98956 ,0.88950 ,-0.58800 ,-0.51915,0.03 
48145,6 ,6 ,47.1 ,162 ,84.6 ,43 ,4 ,0.61 ,4.111 ,1.17795 ,0.31591 ,-1.12587 ,0.88950 ,-0.73966 ,-0.17504,0.34 
48147,6 ,6 ,43.4 ,162 ,83.4 ,43 ,4 ,0.85 ,4.446 ,0.87187 ,0.31591 ,-1.12190 ,0.88950 ,-0.73966 ,0.00248,0.22 
48149,7 ,8 ,50.0 ,159 ,84.5 ,43 ,4 ,1.02 ,4.625 ,1.41786 ,0.22558 ,-0.84920 ,0.88950 ,-0.73966 ,0.09709,1.04 
48151,9 ,8 ,41.2 ,200 ,82.4 ,37 ,4 ,0.06 ,1.861 ,0.68987 ,1.46005 ,-1.04251 ,1.30024 ,-0.73966 ,-1.36582,0.30 
48153,7 ,8 ,38.3 ,216 ,78.9 ,38 ,5 ,0.03 ,1.001 ,0.44997 ,1.94180 ,-0.35121 ,1.23178 ,-0.58800 ,-1.82131,0.86 
48155,9 ,9 ,38.9 ,200 ,84.1 ,37 ,5 ,0.14 ,2.658 ,0.49960 ,1.46005 ,-1.69770 ,1.30024 ,-0.58800 ,-0.94393,0.03 
48157,0 ,1 ,52.2 ,146 ,83.6 ,64 ,1 ,1.25 ,4.828 ,1.59985 ,-0.16583 ,-0.41772 ,-0.54810 ,-1.19466 ,0.20449,-0.52 
48159,9 ,8 ,43.5 ,163 ,82.3 ,50 ,4 ,3.09 ,5.735 ,0.88014 ,0.34602 ,-0.81752 ,0.41030 ,-0.73966 ,0.6845,0.76 
48161,7 ,8 ,46.8 ,163 ,83.0 ,50 ,4 ,0.78 ,4.355 ,1.15314 ,0.34602 ,-0.72150 ,0.41030 ,-0.73966 ,-0.04554,0.40 
48163,7 ,8 ,53.0 ,157 ,85.2 ,39 ,4 ,0.11 ,2.408 ,1.66603 ,0.16536 ,-0.77903 ,1.16332 ,-0.73966 ,-1.07659,0.40 
48165,7 ,8 ,42.2 ,216 ,80.1 ,38 ,2 ,0.03 ,1.182 ,0.77260 ,1.94180 ,-0.33795 ,1.23178 ,-1.04300 ,-1.72544,0.84 
48167,0 ,1 ,53.9 ,146 ,83.2 ,64 ,1 ,54.51 ,8.604 ,1.74049 ,-0.16583 ,-0.16375 ,-0.54810 ,-1.19466 ,2.2032,1.87 
48169,6 ,6 ,41.2 ,200 ,82.4 ,37 ,9 ,0.07 ,1.950 ,0.68987 ,1.46005 ,-1.04251 ,1.30024 ,0.01867 ,-1.31877,1.11 
48171,7 ,8 ,48.3 ,205 ,82.1 ,34 ,10 ,0.04 ,1.375 ,1.27722 ,1.61060 ,-0.35031 ,1.50561 ,0.17034 ,-1.62301,2.59 
48173,8 ,6 ,43.6 ,216 ,82.3 ,38 ,2 ,0.02 ,0.692 ,0.88841 ,1.94180 ,-0.80890 ,1.23178 ,-1.04300 ,-1.9847,0.23 
48175,8 ,6 ,55.3 ,159 ,84.9 ,43 ,4 ,0.68 ,4.221 ,1.85630 ,0.22558 ,-0.50026 ,0.88950 ,-0.73966 ,-0.11694,1.61 
48177,6 ,4 ,52.9 ,159 ,84.4 ,43 ,4 ,0.19 ,2.958 ,1.65776 ,0.22558 ,-0.57254 ,0.88950 ,-0.73966 ,-0.78539,0.68 
48179,7 ,7 ,34.6 ,216 ,79.5 ,38 ,5 ,0.10 ,2.345 ,0.14388 ,1.94180 ,-0.83122 ,1.23178 ,-0.58800 ,-1.10949,0.79 
48181,3 ,2 ,41.7 ,162 ,83.6 ,43 ,4 ,4.65 ,6.143 ,0.73124 ,0.31591 ,-1.32210 ,0.88950 ,-0.73966 ,0.90061,0.78 
48183,3 ,2 ,46.2 ,163 ,83.5 ,50 ,4 ,0.85 ,4.439 ,1.10350 ,0.34602 ,-0.90762 ,0.41030 ,-0.73966 ,-0.00149,0.21 
48185,6 ,6 ,49.2 ,163 ,83.6 ,50 ,4 ,0.93 ,4.532 ,1.35168 ,0.34602 ,-0.67612 ,0.41030 ,-0.73966 ,0.04813,0.74 
48187,1 ,1 ,49.7 ,159 ,84.3 ,43 ,4 ,0.42 ,3.748 ,1.39304 ,0.22558 ,-0.82127 ,0.88950 ,-0.73966 ,-0.36722,0.58 
48189,4 ,5 ,38.3 ,216 ,78.9 ,38 ,2 ,0.01 ,0.090 ,0.44997 ,1.94180 ,-0.35121 ,1.23178 ,-1.04300 ,-2.30314,-0.07 
48191,9 ,9 ,39.7 ,200 ,83.2 ,37 ,5 ,0.11 ,2.393 ,0.56578 ,1.46005 ,-1.38681 ,1.30024 ,-0.58800 ,-1.08415,0.27 
48193,6 ,6 ,46.7 ,162 ,84.6 ,43 ,5 ,0.08 ,2.081 ,1.14486 ,0.31591 ,-1.16032 ,0.88950 ,-0.58800 ,-1.24963,-0.65 
48195,7 ,8 ,34.1 ,216 ,79.3 ,38 ,2 ,0.07 ,1.875 ,0.10252 ,1.94180 ,-0.82051 ,1.23178 ,-1.04300 ,-1.35872,0.05 
48197,7 ,8 ,38.9 ,200 ,84.1 ,37 ,4 ,0.23 ,3.146 ,0.49960 ,1.46005 ,-1.69770 ,1.30024 ,-0.73966 ,-0.68577,0.14 
48199,2 ,2 ,50.8 ,163 ,81.5 ,50 ,4 ,0.34 ,3.526 ,1.48404 ,0.34602 ,0.02634 ,0.41030 ,-0.73966 ,-0.4846,1.04 
48201,0 ,1 ,52.1 ,146 ,83.3 ,64 ,1 ,2.75 ,5.617 ,1.59158 ,-0.16583 ,-0.34567 ,-0.54810 ,-1.19466 ,0.62224,-0.04 
48203,3 ,2 ,45.4 ,163 ,83.3 ,50 ,4 ,1.78 ,5.184 ,1.03732 ,0.34602 ,-0.92275 ,0.41030 ,-0.73966 ,0.3932,0.52 
48205,7 ,8 ,33.8 ,216 ,77.4 ,38 ,2 ,0.06 ,1.871 ,0.07770 ,1.94180 ,-0.33548 ,1.23178 ,-1.04300 ,-1.36084,0.51 
48207,7 ,8 ,42.1 ,200 ,84.3 ,37 ,9 ,0.80 ,4.383 ,0.76433 ,1.46005 ,-1.47586 ,1.30024 ,0.01867 ,-0.03091,2.04 
48209,2 ,2 ,49.3 ,159 ,83.5 ,43 ,15 ,0.28 ,3.341 ,1.35995 ,0.22558 ,-0.64061 ,0.88950 ,0.92868 ,-0.58261,2.18 
48211,9 ,9 ,34.6 ,216 ,79.5 ,38 ,5 ,0.26 ,3.262 ,0.14388 ,1.94180 ,-0.83122 ,1.23178 ,-0.58800 ,-0.62449,1.27 
48213,1 ,1 ,47.5 ,163 ,82.2 ,50 ,9 ,7.87 ,6.669 ,1.21104 ,0.34602 ,-0.44611 ,0.41030 ,0.01867 ,1.17892,2.72 
48215,2 ,2 ,59.4 ,149 ,84.9 ,63 ,2 ,0.87 ,4.462 ,2.19548 ,-0.07551 ,-0.14712 ,-0.47965 ,-1.04300 ,0.01064,0.46 
48217,6 ,6 ,45.3 ,162 ,84.9 ,43 ,5 ,2.36 ,5.465 ,1.02905 ,0.31591 ,-1.36157 ,0.88950 ,-0.58800 ,0.54159,0.83 
48219,6 ,5 ,39.1 ,216 ,79.7 ,38 ,2 ,0.03 ,1.089 ,0.51615 ,1.94180 ,-0.49741 ,1.23178 ,-1.04300 ,-1.7745,0.37 
48221,1 ,1 ,46.7 ,162 ,84.6 ,43 ,5 ,3.48 ,5.851 ,1.14486 ,0.31591 ,-1.16032 ,0.88950 ,-0.58800 ,0.74638,1.35 
48223,6 ,3 ,43.5 ,163 ,82.3 ,50 ,4 ,1.01 ,4.619 ,0.88014 ,0.34602 ,-0.81752 ,0.41030 ,-0.73966 ,0.0941,0.17 
48225,7 ,8 ,47.7 ,163 ,83.7 ,50 ,4 ,0.48 ,3.872 ,1.22759 ,0.34602 ,-0.83220 ,0.41030 ,-0.73966 ,-0.3016,0.11 
48227,5 ,7 ,44.0 ,216 ,83.0 ,38 ,9 ,0.15 ,2.711 ,0.92150 ,1.94180 ,-0.96267 ,1.23178 ,0.01867 ,-0.91615,2.23 
48229,8 ,6 ,44.5 ,249 ,80.5 ,29 ,12 ,0.02 ,0.710 ,0.96287 ,2.93539 ,-0.24740 ,1.84789 ,0.47368 ,-1.97519,4.00 
48231,1 ,1 ,42.4 ,162 ,83.0 ,43 ,4 ,4.63 ,6.138 ,0.78914 ,0.31591 ,-1.10048 ,0.88950 ,-0.73966 ,0.89817,1.05 
48233,6 ,5 ,34.6 ,216 ,79.5 ,38 ,5 ,0.85 ,4.439 ,0.14388 ,1.94180 ,-0.83122 ,1.23178 ,-0.58800 ,-0.00128,1.90 
48235,8 ,6 ,46.4 ,205 ,84.7 ,34 ,5 ,0.01 ,0.045 ,1.12005 ,1.61060 ,-1.21305 ,1.50561 ,-0.58800 ,-2.32725,0.11 
48237,6 ,4 ,45.2 ,162 ,84.8 ,43 ,9 ,0.30 ,3.397 ,1.02078 ,0.31591 ,-1.34329 ,0.88950 ,0.01867 ,-0.55266,0.35 
48239,6 ,6 ,53.5 ,146 ,84.4 ,64 ,1 ,3.22 ,5.774 ,1.70740 ,-0.16583 ,-0.52086 ,-0.54810 ,-1.19466 ,0.70532,-0.02 
48241,6 ,6 ,50.8 ,163 ,81.5 ,50 ,4 ,3.32 ,5.806 ,1.48404 ,0.34602 ,0.02634 ,0.41030 ,-0.73966 ,0.72214,2.25 
48243,9 ,9 ,42.1 ,249 ,70.4 ,29 ,12 ,0.01 ,0.000 ,0.76433 ,2.93539 ,2.26156 ,1.84789 ,0.47368 ,-2.35103,5.93 
48245,2 ,2 ,52.0 ,146 ,83.0 ,64 ,1 ,18.69 ,7.533 ,1.58331 ,-0.16583 ,-0.27362 ,-0.54810 ,-1.19466 ,1.63661,1.04 
48247,6 ,6 ,56.5 ,157 ,87.9 ,39 ,4 ,0.00 ,0.000 ,1.95557 ,0.16536 ,-1.20354 ,1.16332 ,-0.73966 ,-2.35103,-1.01 
48249,4 ,5 ,55.7 ,157 ,85.6 ,39 ,4 ,0.42 ,3.739 ,1.88939 ,0.16536 ,-0.65402 ,1.16332 ,-0.73966 ,-0.37207,1.45 
48251,1 ,1 ,44.8 ,162 ,84.8 ,43 ,5 ,0.69 ,4.233 ,0.98768 ,0.31591 ,-1.37775 ,0.88950 ,-0.58800 ,-0.11054,0.12 
48253,6 ,5 ,43.7 ,200 ,83.9 ,37 ,4 ,0.65 ,4.181 ,0.89669 ,1.46005 ,-1.23050 ,1.30024 ,-0.73966 ,-0.13805,1.55 
48255,6 ,4 ,55.3 ,159 ,84.9 ,43 ,4 ,0.43 ,3.770 ,1.85630 ,0.22558 ,-0.50026 ,0.88950 ,-0.73966 ,-0.35526,1.38 
48257,1 ,1 ,43.8 ,162 ,84.3 ,43 ,4 ,2.57 ,5.550 ,0.90496 ,0.31591 ,-1.32944 ,0.88950 ,-0.73966 ,0.58666,0.63 
48259,6 ,4 ,48.5 ,205 ,81.0 ,34 ,19 ,0.09 ,2.203 ,1.29377 ,1.61060 ,-0.03732 ,1.50561 ,1.53535 ,-1.18511,4.72 
48261,9 ,9 ,56.7 ,157 ,86.3 ,39 ,1 ,25.12 ,7.829 ,1.97212 ,0.16536 ,-0.75611 ,1.16332 ,-1.19466 ,1.79308,3.14 
48263,9 ,9 ,41.2 ,200 ,82.4 ,37 ,5 ,0.06 ,1.860 ,0.68987 ,1.46005 ,-1.04251 ,1.30024 ,-0.58800 ,-1.36649,0.45 
48265,7 ,7 ,45.6 ,205 ,80.7 ,34 ,19 ,0.13 ,2.599 ,1.05387 ,1.61060 ,-0.20644 ,1.50561 ,1.53535 ,-0.97526,4.52 
48267,7 ,8 ,47.3 ,205 ,83.0 ,34 ,5 ,0.02 ,0.609 ,1.19450 ,1.61060 ,-0.67844 ,1.50561 ,-0.58800 ,-2.02869,1.02 
48269,9 ,9 ,42.1 ,200 ,84.3 ,37 ,5 ,0.11 ,2.432 ,0.76433 ,1.46005 ,-1.47586 ,1.30024 ,-0.58800 ,-1.06346,0.40 
48271,9 ,9 ,50.8 ,205 ,86.7 ,34 ,19 ,0.14 ,2.617 ,1.48404 ,1.61060 ,-1.37183 ,1.50561 ,1.53535 ,-0.9657,3.80 
48273,4 ,5 ,56.3 ,159 ,84.8 ,43 ,1 ,20.12 ,7.607 ,1.93903 ,0.22558 ,-0.38724 ,0.88950 ,-1.19466 ,1.67568,3.15 
48275,9 ,9 ,43.8 ,200 ,84.6 ,37 ,4 ,0.16 ,2.759 ,0.90496 ,1.46005 ,-1.41010 ,1.30024 ,-0.73966 ,-0.89071,0.62 
48277,5 ,7 ,41.5 ,162 ,83.0 ,43 ,4 ,1.66 ,5.111 ,0.71469 ,0.31591 ,-1.17800 ,0.88950 ,-0.73966 ,0.35461,0.36 
48279,6 ,6 ,38.3 ,216 ,78.9 ,38 ,2 ,0.15 ,2.704 ,0.44997 ,1.94180 ,-0.35121 ,1.23178 ,-1.04300 ,-0.91988,1.31 
48281,6 ,5 ,45.8 ,205 ,83.5 ,34 ,10 ,0.27 ,3.292 ,1.07041 ,1.61060 ,-0.94207 ,1.50561 ,0.17034 ,-0.60857,2.81 
48283,6 ,6 ,51.8 ,157 ,85.6 ,39 ,4 ,0.36 ,3.584 ,1.56676 ,0.16536 ,-0.98993 ,1.16332 ,-0.73966 ,-0.4541,0.71 
48285,6 ,6 ,52.9 ,159 ,84.4 ,43 ,4 ,0.05 ,1.534 ,1.65776 ,0.22558 ,-0.57254 ,0.88950 ,-0.73966 ,-1.53898,-0.08 
48287,6 ,6 ,49.7 ,159 ,84.6 ,43 ,4 ,0.87 ,4.465 ,1.39304 ,0.22558 ,-0.90193 ,0.88950 ,-0.73966 ,0.01233,0.88 
48289,8 ,6 ,47.7 ,163 ,83.7 ,50 ,4 ,0.77 ,4.346 ,1.22759 ,0.34602 ,-0.83220 ,0.41030 ,-0.73966 ,-0.05038,0.36 
48291,1 ,1 ,51.9 ,146 ,83.1 ,64 ,4 ,1.40 ,4.944 ,1.57504 ,-0.16583 ,-0.30912 ,-0.54810 ,-0.73966 ,0.26579,0.08 
48293,6 ,6 ,45.7 ,162 ,83.7 ,43 ,4 ,2.61 ,5.564 ,1.06214 ,0.31591 ,-1.00446 ,0.88950 ,-0.73966 ,0.59413,1.12 
48295,9 ,9 ,34.2 ,216 ,79.5 ,38 ,5 ,0.01 ,0.165 ,0.11079 ,1.94180 ,-0.86567 ,1.23178 ,-0.58800 ,-2.26346,-0.43 
48297,6 ,6 ,54.0 ,157 ,84.4 ,39 ,4 ,3.94 ,5.977 ,1.74876 ,0.16536 ,-0.47779 ,1.16332 ,-0.73966 ,0.81287,2.67 
48299,7 ,8 ,46.6 ,205 ,85.4 ,34 ,10 ,3.25 ,5.783 ,1.13659 ,1.61060 ,-1.38404 ,1.50561 ,0.17034 ,0.71036,3.75 
48301,9 ,9 ,44.1 ,249 ,84.8 ,29 ,4 ,0.56 ,4.020 ,0.92978 ,2.93539 ,-1.43804 ,1.84789 ,-0.73966 ,-0.22312,3.31 
48303,3 ,2 ,39.1 ,216 ,79.7 ,38 ,2 ,0.13 ,2.538 ,0.51615 ,1.94180 ,-0.49741 ,1.23178 ,-1.04300 ,-1.00748,1.14 
48305,6 ,6 ,39.1 ,216 ,79.7 ,38 ,2 ,0.18 ,2.873 ,0.51615 ,1.94180 ,-0.49741 ,1.23178 ,-1.04300 ,-0.83043,1.32 
48307,7 ,8 ,45.3 ,205 ,82.7 ,34 ,5 ,0.38 ,3.630 ,1.02905 ,1.61060 ,-0.77003 ,1.50561 ,-0.58800 ,-0.42929,2.36 
48309,3 ,2 ,47.0 ,162 ,85.6 ,43 ,5 ,1.73 ,5.153 ,1.16968 ,0.31591 ,-1.40336 ,0.88950 ,-0.58800 ,0.37674,0.76 
48311,9 ,9 ,51.8 ,157 ,85.6 ,39 ,4 ,2.59 ,5.557 ,1.56676 ,0.16536 ,-0.98993 ,1.16332 ,-0.73966 ,0.59067,1.76 
48313,6 ,6 ,47.7 ,163 ,83.7 ,50 ,4 ,0.59 ,4.082 ,1.22759 ,0.34602 ,-0.83220 ,0.41030 ,-0.73966 ,-0.19028,0.22 
48315,8 ,6 ,45.4 ,163 ,83.3 ,50 ,4 ,9.31 ,6.837 ,1.03732 ,0.34602 ,-0.92275 ,0.41030 ,-0.73966 ,1.26784,1.40 
48317,6 ,5 ,44.0 ,216 ,83.0 ,38 ,2 ,0.09 ,2.216 ,0.92150 ,1.94180 ,-0.96267 ,1.23178 ,-1.04300 ,-1.17785,0.91 
48319,9 ,9 ,47.3 ,205 ,83.0 ,34 ,10 ,0.01 ,0.165 ,1.19450 ,1.61060 ,-0.67844 ,1.50561 ,0.17034 ,-2.26345,1.54 
48321,4 ,3 ,55.0 ,146 ,84.0 ,64 ,1 ,30.87 ,8.035 ,1.83149 ,-0.16583 ,-0.28411 ,-0.54810 ,-1.19466 ,1.90225,1.54 
48323,5 ,7 ,51.3 ,157 ,87.8 ,39 ,4 ,0.90 ,4.504 ,1.52540 ,0.16536 ,-1.62453 ,1.16332 ,-0.73966 ,0.03288,0.52 
48325,6 ,4 ,50.7 ,159 ,84.9 ,43 ,4 ,0.51 ,3.925 ,1.47577 ,0.22558 ,-0.89646 ,0.88950 ,-0.73966 ,-0.27339,0.68 
48327,8 ,6 ,44.6 ,205 ,84.6 ,34 ,5 ,0.04 ,1.327 ,0.97114 ,1.61060 ,-1.34120 ,1.50561 ,-0.58800 ,-1.64883,0.51 
48329,3 ,2 ,43.6 ,216 ,82.3 ,38 ,2 ,0.19 ,2.948 ,0.88841 ,1.94180 ,-0.80890 ,1.23178 ,-1.04300 ,-0.79052,1.42 
48331,6 ,6 ,49.9 ,162 ,84.5 ,43 ,4 ,0.48 ,3.880 ,1.40959 ,0.31591 ,-0.85782 ,0.88950 ,-0.73966 ,-0.29694,0.72 
48333,9 ,9 ,44.6 ,162 ,84.6 ,43 ,5 ,0.24 ,3.167 ,0.97114 ,0.31591 ,-1.34120 ,0.88950 ,-0.58800 ,-0.67463,-0.43 
48335,7 ,8 ,45.4 ,200 ,84.3 ,37 ,9 ,0.64 ,4.158 ,1.03732 ,1.46005 ,-1.19163 ,1.30024 ,0.01867 ,-0.14977,2.47 
48337,7 ,8 ,41.4 ,162 ,85.6 ,43 ,5 ,0.83 ,4.418 ,0.70642 ,0.31591 ,-1.88569 ,0.88950 ,-0.58800 ,-0.01261,-0.57 
48339,1 ,1 ,49.7 ,163 ,83.1 ,50 ,4 ,3.03 ,5.712 ,1.39304 ,0.34602 ,-0.49861 ,0.41030 ,-0.73966 ,0.67266,1.58 
48341,6 ,5 ,33.8 ,216 ,77.4 ,38 ,5 ,1.09 ,4.695 ,0.07770 ,1.94180 ,-0.33548 ,1.23178 ,-0.58800 ,0.13413,2.46 
48343,6 ,6 ,43.5 ,163 ,82.3 ,50 ,4 ,1.60 ,5.073 ,0.88014 ,0.34602 ,-0.81752 ,0.41030 ,-0.73966 ,0.33439,0.41 
48345,9 ,9 ,39.7 ,200 ,83.2 ,37 ,5 ,0.04 ,1.469 ,0.56578 ,1.46005 ,-1.38681 ,1.30024 ,-0.58800 ,-1.57353,-0.22 
48347,5 ,7 ,47.1 ,163 ,82.6 ,50 ,9 ,3.52 ,5.864 ,1.17795 ,0.34602 ,-0.58811 ,0.41030 ,0.01867 ,0.75305,2.12 
48349,4 ,3 ,45.7 ,162 ,84.5 ,43 ,4 ,1.39 ,4.933 ,1.06214 ,0.31591 ,-1.21957 ,0.88950 ,-0.73966 ,0.25997,0.57 
48351,8 ,6 ,50.8 ,163 ,81.5 ,50 ,4 ,0.73 ,4.285 ,1.48404 ,0.34602 ,0.02634 ,0.41030 ,-0.73966 ,-0.08292,1.44 
48353,6 ,5 ,43.0 ,200 ,82.0 ,37 ,9 ,0.21 ,3.060 ,0.83878 ,1.46005 ,-0.77992 ,1.30024 ,0.01867 ,-0.73107,2.11 
48355,2 ,2 ,56.3 ,159 ,84.8 ,43 ,1 ,28.35 ,7.950 ,1.93903 ,0.22558 ,-0.38724 ,0.88950 ,-1.19466 ,1.85706,3.33 
48357,7 ,8 ,34.2 ,216 ,79.5 ,38 ,5 ,0.06 ,1.715 ,0.11079 ,1.94180 ,-0.86567 ,1.23178 ,-0.58800 ,-1.4434,0.39 
48359,8 ,6 ,35.6 ,216 ,77.3 ,38 ,5 ,0.05 ,1.660 ,0.22661 ,1.94180 ,-0.15355 ,1.23178 ,-0.58800 ,-1.47212,1.19 
48361,2 ,2 ,52.0 ,146 ,83.0 ,64 ,1 ,6.10 ,6.413 ,1.58331 ,-0.16583 ,-0.27362 ,-0.54810 ,-1.19466 ,1.04357,0.44 
48363,6 ,3 ,44.5 ,162 ,85.0 ,43 ,9 ,3.30 ,5.801 ,0.96287 ,0.31591 ,-1.45736 ,0.88950 ,0.01867 ,0.71942,1.45 
48365,6 ,6 ,47.5 ,163 ,82.2 ,50 ,4 ,2.49 ,5.516 ,1.21104 ,0.34602 ,-0.44611 ,0.41030 ,-0.73966 ,0.56874,1.35 
48367,1 ,1 ,44.8 ,162 ,84.8 ,43 ,5 ,0.72 ,4.279 ,0.98768 ,0.31591 ,-1.37775 ,0.88950 ,-0.58800 ,-0.08585,0.14 
48369,7 ,8 ,36.5 ,216 ,77.4 ,38 ,2 ,0.40 ,3.680 ,0.30106 ,1.94180 ,-0.10292 ,1.23178 ,-1.04300 ,-0.403,1.93 
48371,7 ,8 ,45.5 ,249 ,81.5 ,29 ,15 ,0.02 ,0.809 ,1.04559 ,2.93539 ,-0.43015 ,1.84789 ,0.92868 ,-1.92283,4.40 
48373,6 ,4 ,49.0 ,163 ,82.6 ,50 ,4 ,4.73 ,6.160 ,1.33513 ,0.34602 ,-0.42446 ,0.41030 ,-0.73966 ,0.90975,1.84 
48375,3 ,2 ,36.0 ,216 ,78.7 ,38 ,5 ,1.37 ,4.918 ,0.25970 ,1.94180 ,-0.49553 ,1.23178 ,-0.58800 ,0.25238,2.60 
48377,7 ,8 ,50.1 ,249 ,87.4 ,29 ,12 ,0.02 ,0.665 ,1.42613 ,2.93539 ,-1.62034 ,1.84789 ,0.47368 ,-1.99895,3.06 
48379,8 ,4 ,44.1 ,163 ,85.0 ,50 ,4 ,10.36 ,6.943 ,0.92978 ,0.34602 ,-1.49181 ,0.41030 ,-0.73966 ,1.32423,0.78 
48381,3 ,2 ,36.0 ,216 ,78.7 ,38 ,5 ,0.87 ,4.465 ,0.25970 ,1.94180 ,-0.49553 ,1.23178 ,-0.58800 ,0.01258,2.36 
48383,6 ,6 ,46.5 ,205 ,84.6 ,34 ,2 ,0.06 ,1.755 ,1.12832 ,1.61060 ,-1.17755 ,1.50561 ,-1.04300 ,-1.42218,0.60 
48385,9 ,9 ,45.6 ,205 ,80.7 ,34 ,19 ,0.02 ,0.619 ,1.05387 ,1.61060 ,-0.20644 ,1.50561 ,1.53535 ,-2.02341,3.48 
48387,6 ,6 ,43.0 ,163 ,82.3 ,50 ,4 ,0.70 ,4.252 ,0.83878 ,0.34602 ,-0.86058 ,0.41030 ,-0.73966 ,-0.10025,-0.11 
48389,7 ,7 ,44.1 ,249 ,84.8 ,29 ,4 ,0.23 ,3.136 ,0.92978 ,2.93539 ,-1.43804 ,1.84789 ,-0.73966 ,-0.69101,2.84 
48391,6 ,6 ,54.9 ,159 ,83.7 ,43 ,1 ,5.91 ,6.382 ,1.82321 ,0.22558 ,-0.21206 ,0.88950 ,-1.19466 ,1.02716,2.56 
48393,9 ,9 ,34.6 ,216 ,79.5 ,38 ,5 ,0.01 ,0.079 ,0.14388 ,1.94180 ,-0.83122 ,1.23178 ,-0.58800 ,-2.30933,-0.41 
48395,6 ,6 ,47.7 ,163 ,83.7 ,50 ,4 ,1.28 ,4.854 ,1.22759 ,0.34602 ,-0.83220 ,0.41030 ,-0.73966 ,0.21824,0.63 
48397,0 ,1 ,45.4 ,162 ,85.7 ,43 ,4 ,13.39 ,7.200 ,1.03732 ,0.31591 ,-1.56806 ,0.88950 ,-0.73966 ,1.45999,1.39 
48399,6 ,6 ,44.3 ,200 ,83.8 ,37 ,4 ,0.26 ,3.244 ,0.94632 ,1.46005 ,-1.15193 ,1.30024 ,-0.73966 ,-0.63391,1.18 
48401,6 ,5 ,47.5 ,163 ,82.2 ,50 ,9 ,1.60 ,5.078 ,1.21104 ,0.34602 ,-0.44611 ,0.41030 ,0.01867 ,0.3369,1.88 
48403,9 ,9 ,47.1 ,163 ,82.6 ,50 ,4 ,14.97 ,7.312 ,1.17795 ,0.34602 ,-0.58811 ,0.41030 ,-0.73966 ,1.51925,2.13 
48405,9 ,9 ,47.1 ,163 ,82.6 ,50 ,4 ,10.86 ,6.991 ,1.17795 ,0.34602 ,-0.58811 ,0.41030 ,-0.73966 ,1.34937,1.96 
48407,8 ,4 ,49.0 ,163 ,82.6 ,50 ,4 ,9.12 ,6.815 ,1.33513 ,0.34602 ,-0.42446 ,0.41030 ,-0.73966 ,1.25658,2.18 
48409,2 ,2 ,56.3 ,159 ,84.8 ,43 ,1 ,2.17 ,5.380 ,1.93903 ,0.22558 ,-0.38724 ,0.88950 ,-1.19466 ,0.49697,1.97 
48411,7 ,8 ,45.8 ,205 ,83.5 ,34 ,10 ,0.33 ,3.503 ,1.07041 ,1.61060 ,-0.94207 ,1.50561 ,0.17034 ,-0.49688,2.92 
48413,8 ,6 ,46.4 ,205 ,84.7 ,34 ,5 ,0.00 ,0.000 ,1.12005 ,1.61060 ,-1.21305 ,1.50561 ,-0.58800 ,-2.35103,0.08 
48415,7 ,7 ,41.2 ,200 ,82.4 ,37 ,4 ,0.56 ,4.017 ,0.68987 ,1.46005 ,-1.04251 ,1.30024 ,-0.73966 ,-0.2247,1.44 
