year,cofip_sub,cofip_nbr
2000,20021,29145
2000,17003,29201
2000,19159,29227
2000,19053,29081
2000,17181,29157
2000,21075,29133
2000,5021,29069
2000,5093,29155
2000,17119,29510
2000,5007,29009
2000,20043,29003
2000,5049,29153
2000,20005,29021
2000,19173,29227
2000,20043,29021
2000,19185,29171
2000,19159,29081
2000,20011,29217
2000,17157,29186
2000,17003,29031
2000,21007,29133
2000,20005,29165
2000,20209,29165
2000,21075,29143
2000,5031,29069
2000,5121,29149
2000,19007,29171
2000,20037,29097
2000,5089,29153
2000,20103,29165
2000,5055,29069
2000,5121,29181
2000,5049,29149
2000,5089,29213
2000,17013,29183
2000,5005,29153
2000,19007,29197
2000,5021,29181
2000,20021,29097
2000,17163,29510
2000,17013,29113
2000,17133,29189
2000,5093,29069
2000,19173,29147
2000,5007,29119
2000,21105,29133
2000,17119,29189
2000,17133,29186
2000,5049,29091
2000,17077,29157
2000,17001,29127
2000,17001,29111
2000,20107,29217
2000,17163,29189
2000,5015,29213
2000,16049,30081
2000,16021,30053
2000,16017,30053
2000,16079,30089
2000,16033,30001
2000,16059,30001
2000,16049,30063
2000,16035,30063
2000,16043,30031
2000,16035,30061
2000,16043,30001
2000,16079,30061
2000,16017,30089
2000,16043,30057
2000,16059,30081
2000,29087,31127
2000,20201,31095
2000,8095,31029
2000,20153,31057
2000,20157,31095
2000,20183,31181
2000,19085,31177
2000,20117,31133
2000,20039,31145
2000,19085,31021
2000,8095,31135
2000,20043,31147
2000,20131,31147
2000,8125,31057
2000,20147,31061
2000,19193,31173
2000,8075,31105
2000,29005,31131
2000,20089,31181
2000,20157,31129
2000,20013,31147
2000,29005,31127
2000,8115,31033
2000,29087,31147
2000,19155,31055
2000,20089,31129
2000,8115,31135
2000,19133,31173
2000,19129,31153
2000,20147,31083
2000,20137,31083
2000,19133,31021
2000,19193,31043
2000,19155,31153
2000,20153,31145
2000,20039,31065
2000,20183,31061
2000,19071,31025
2000,20137,31065
2000,8123,31105
2000,20153,31087
2000,8075,31033
2000,20201,31169
2000,20023,31057
2000,20157,31169
2000,20131,31133
2000,19155,31177
2000,8125,31029
2000,19071,31131
2000,8115,31049
2000,20201,31067
2000,20117,31067
2000,19129,31025
2000,6049,32031
2000,4015,32017
2000,6071,32003
2000,6051,32009
2000,16073,32007
2000,6051,32005
2000,6003,32005
2000,6091,32031
2000,16031,32007
2000,6057,32031
2000,6027,32023
2000,6027,32003
2000,6027,32009
2000,6061,32510
2000,4015,32003
2000,16073,32013
2000,6051,32021
2000,6061,32031
2000,6017,32005
2000,6035,32031
2000,6051,32019
2000,16083,32007
2000,6061,32005
2000,23031,33003
2000,25009,33015
2000,25027,33011
2000,23031,33017
2000,25017,33011
2000,25027,33005
2000,23017,33003
2000,23031,33015
2000,25009,33011
2000,23017,33007
2000,25011,33005
2000,10003,34033
2000,10003,34015
2000,10003,34033
2000,4001,35031
2000,4011,35023
2000,8007,35045
2000,4011,35017
2000,8067,35045
2000,8071,35059
2000,8023,35007
2000,4011,35003
2000,8071,35007
2000,4003,35023
2000,8021,35039
2000,8023,35055
2000,4001,35003
2000,8009,35059
2000,8007,35039
2000,4001,35006
2000,4001,35045
2000,8083,35045
2000,8021,35055
2000,34003,36119
2000,34003,36061
2000,34037,36071
2000,34031,36071
2000,25003,36021
2000,25003,36027
2000,34031,36087
2000,9001,36079
2000,34017,36061
2000,34003,36005
2000,9001,36119
2000,25003,36083
2000,9005,36027
2000,9001,36027
2000,34003,36087
2000,13241,37113
2000,13241,37099
2000,13291,37043
2000,13241,37043
2000,13111,37039
2000,13291,37039
2000,13281,37043
2000,27027,38077
2000,27089,38099
2000,30085,38105
2000,27027,38017
2000,27089,38035
2000,27155,38077
2000,27069,38067
2000,27107,38097
2000,30025,38033
2000,30025,38087
2000,30091,38105
2000,27107,38017
2000,27119,38097
2000,30109,38053
2000,30083,38105
2000,30109,38033
2000,27167,38077
2000,27119,38035
2000,30083,38053
2000,27089,38067
2000,30025,38011
2000,30085,38053
2000,30091,38023
2000,26115,39095
2000,21161,39001
2000,26059,39171
2000,18001,39161
2000,26059,39051
2000,21191,39025
2000,18075,39037
2000,21089,39145
2000,26091,39051
2000,18177,39135
2000,18033,39171
2000,21019,39087
2000,21037,39061
2000,18029,39017
2000,18161,39017
2000,21089,39087
2000,18075,39107
2000,18047,39061
2000,18161,39135
2000,18151,39171
2000,21037,39025
2000,21023,39025
2000,21023,39015
2000,18003,39125
2000,18135,39037
2000,21161,39015
2000,21015,39061
2000,21117,39061
2000,21135,39145
2000,18177,39037
2000,21135,39001
2000,18047,39017
2000,18001,39107
2000,18003,39039
2000,18033,39039
2000,18029,39061
2000,26091,39095
2000,18003,39161
2000,5033,40135
2000,20191,40053
2000,5127,40079
2000,20007,40003
2000,20129,40139
2000,20119,40007
2000,5033,40001
2000,20025,40007
2000,20099,40035
2000,20021,40035
2000,20007,40151
2000,20025,40059
2000,20129,40025
2000,5007,40001
2000,20077,40003
2000,20125,40105
2000,20175,40139
2000,20035,40113
2000,35059,40025
2000,5113,40079
2000,20035,40071
2000,20175,40007
2000,20099,40105
2000,20077,40053
2000,5081,40089
2000,5113,40089
2000,20021,40115
2000,5007,40041
2000,20125,40147
2000,5133,40089
2000,20033,40059
2000,5131,40135
2000,8009,40025
2000,29119,40115
2000,20019,40113
2000,5143,40001
2000,29145,40115
2000,29119,40041
2000,20033,40151
2000,20019,40147
2000,20189,40139
2000,20191,40071
2000,5131,40079
2000,32031,41037
2000,6093,41035
2000,6015,41033
2000,16049,41063
2000,32031,41025
2000,6049,41037
2000,16087,41045
2000,16087,41001
2000,32013,41025
2000,6093,41033
2000,16003,41063
2000,16069,41063
2000,6015,41015
2000,6093,41029
2000,16075,41045
2000,16003,41001
2000,16073,41045
2000,6049,41035
2000,32013,41045
2000,16027,41045
2000,34041,42017
2000,24021,42001
2000,36025,42127
2000,34037,42103
2000,24025,42071
2000,24001,42009
2000,34015,42045
2000,36007,42115
2000,36107,42115
2000,24001,42111
2000,24013,42133
2000,36105,42127
2000,34037,42089
2000,39007,42049
2000,36013,42123
2000,36015,42015
2000,39099,42073
2000,39029,42007
2000,24015,42029
2000,24023,42111
2000,36003,42083
2000,24043,42057
2000,36009,42123
2000,34041,42089
2000,34021,42017
2000,39029,42073
2000,24021,42055
2000,36007,42127
2000,39155,42085
2000,34019,42017
2000,39007,42039
2000,36015,42117
2000,24043,42055
2000,39099,42085
2000,10003,42029
2000,36071,42103
2000,10003,42045
2000,24005,42133
2000,36009,42083
2000,34005,42101
2000,39155,42039
2000,36107,42015
2000,34005,42017
2000,24015,42071
2000,10003,42029
2000,36105,42103
2000,34015,42101
2000,36101,42117
2000,34007,42101
2000,36003,42105
2000,36101,42105
2000,34041,42095
2000,24001,42057
2000,24023,42051
2000,36013,42049
2000,24013,42001
2000,24025,42133
2000,25027,44007
2000,25021,44007
2000,25005,44001
2000,9015,44003
2000,25005,44007
2000,25005,44005
2000,9011,44009
2000,9011,44003
2000,9015,44007
2000,37161,45021
2000,37155,45033
2000,37155,45069
2000,37089,45045
2000,37175,45073
2000,13033,45003
2000,13137,45073
2000,13051,45053
2000,13241,45073
2000,37153,45069
2000,37045,45021
2000,37149,45083
2000,13119,45073
2000,37179,45057
2000,13181,45065
2000,37175,45045
2000,37155,45051
2000,13251,45005
2000,13073,45037
2000,13147,45073
2000,37119,45091
2000,13103,45053
2000,13245,45037
2000,13251,45049
2000,37007,45069
2000,37175,45077
2000,13257,45073
2000,37045,45091
2000,13245,45003
2000,37149,45045
2000,37153,45025
2000,37007,45025
2000,13105,45001
2000,37161,45083
2000,37119,45057
2000,37019,45051
2000,13033,45005
2000,13103,45049
2000,13105,45065
2000,13147,45007
2000,13033,45011
2000,13073,45065
2000,37099,45073
2000,37047,45051
2000,37165,45069
2000,13105,45007
2000,37113,45073
2000,37047,45033
2000,37071,45091
2000,37179,45025
2000,38051,46021
2000,31031,46113
2000,27133,46101
2000,27117,46101
2000,27073,46051
2000,27073,46039
2000,38081,46013
2000,27081,46101
2000,19193,46127
2000,30025,46063
2000,31031,46121
2000,38001,46105
2000,31043,46127
2000,31027,46027
2000,31051,46027
2000,31107,46009
2000,31107,46023
2000,31015,46023
2000,38001,46031
2000,38085,46031
2000,38029,46031
2000,31031,46123
2000,27081,46039
2000,38021,46013
2000,38021,46089
2000,30011,46019
2000,31027,46135
2000,38081,46109
2000,31103,46053
2000,38077,46091
2000,27011,46051
2000,38077,46109
2000,27117,46011
2000,19119,46083
2000,31045,46113
2000,38011,46063
2000,27073,46051
2000,19119,46099
2000,31103,46123
2000,31051,46127
2000,27081,46011
2000,31107,46135
2000,27133,46099
2000,19149,46127
2000,31031,46007
2000,38029,46021
2000,19167,46127
2000,31165,46047
2000,31015,46053
2000,31161,46113
2000,19167,46083
2000,31045,46047
2000,27155,46109
2000,38081,46091
2000,27117,46099
2000,38051,46089
2000,27011,46109
2000,38001,46063
2000,30011,46063
2000,27173,46039
2000,31103,46121
2000,5035,47167
2000,1071,47051
2000,21075,47131
2000,28003,47071
2000,1077,47181
2000,28003,47069
2000,37011,47091
2000,37011,47019
2000,37115,47171
2000,1089,47103
2000,28033,47157
2000,37039,47123
2000,5093,47097
2000,21171,47111
2000,1083,47103
2000,37009,47091
2000,21219,47125
2000,21075,47095
2000,37173,47009
2000,21105,47183
2000,28141,47071
2000,21147,47013
2000,28003,47109
2000,37199,47171
2000,21035,47161
2000,37115,47029
2000,21083,47079
2000,37075,47123
2000,21047,47125
2000,21141,47147
2000,37087,47029
2000,21053,47137
2000,37039,47139
2000,37121,47171
2000,21047,47161
2000,21003,47111
2000,21235,47025
2000,13083,47065
2000,28093,47047
2000,21235,47013
2000,21105,47131
2000,1077,47099
2000,21053,47027
2000,29155,47095
2000,13083,47115
2000,13213,47011
2000,1083,47055
2000,21057,47027
2000,28093,47157
2000,13111,47139
2000,21083,47183
2000,21003,47165
2000,13213,47139
2000,21075,47095
2000,21013,47025
2000,13313,47065
2000,21213,47147
2000,29155,47045
2000,5093,47045
2000,21219,47147
2000,21213,47165
2000,1077,47055
2000,13295,47065
2000,13313,47011
2000,1077,47071
2000,37121,47019
2000,37115,47059
2000,5035,47157
2000,29143,47095
2000,28139,47069
2000,28009,47069
2000,21231,47151
2000,1089,47051
2000,37189,47091
2000,28009,47047
2000,21231,47137
2000,21221,47161
2000,21035,47079
2000,21147,47151
2000,37173,47155
2000,1071,47115
2000,37075,47009
2000,13047,47065
2000,21171,47027
2000,5093,47167
2000,37087,47155
2000,40025,48111
2000,40023,48387
2000,35015,48301
2000,35037,48117
2000,40009,48483
2000,40129,48483
2000,35059,48111
2000,40139,48357
2000,40139,48421
2000,22019,48351
2000,40007,48357
2000,35037,48359
2000,35025,48003
2000,35015,48109
2000,40045,48295
2000,35037,48205
2000,35035,48109
2000,22017,48365
2000,40033,48485
2000,22085,48403
2000,22031,48365
2000,35015,48389
2000,5091,48037
2000,22085,48419
2000,35059,48205
2000,35009,48117
2000,5091,48067
2000,40057,48075
2000,35041,48079
2000,35041,48017
2000,40023,48277
2000,40085,48337
2000,40139,48195
2000,40095,48181
2000,40089,48037
2000,40141,48487
2000,40057,48197
2000,40085,48097
2000,22031,48419
2000,35035,48229
2000,40013,48181
2000,40085,48181
2000,22085,48351
2000,22115,48351
2000,35025,48501
2000,40067,48337
2000,22017,48067
2000,40089,48387
2000,22023,48245
2000,22019,48361
2000,22017,48203
2000,35025,48495
2000,40007,48295
2000,35025,48079
2000,22023,48361
2000,35009,48017
2000,40129,48211
2000,40057,48087
2000,35035,48141
2000,40013,48277
2000,40045,48211
2000,40141,48485
2000,35009,48369
2000,40065,48197
2000,40009,48087
2000,40033,48077
2000,40067,48077
2000,5081,48037
2000,35025,48165
2000,35025,48301
2000,40013,48147
2000,40025,48421
2000,22017,48315
2000,40065,48487
2000,35013,48141
2000,22011,48351
2000,8085,49037
2000,8033,49037
2000,32017,49021
2000,8085,49019
2000,8077,49037
2000,16041,49033
2000,8113,49037
2000,32017,49053
2000,32033,49023
2000,4005,49025
2000,16007,49005
2000,8077,49019
2000,8081,49047
2000,8081,49009
2000,8045,49047
2000,32017,49001
2000,16071,49005
2000,35045,49037
2000,4017,49037
2000,32033,49027
2000,16071,49003
2000,8083,49037
2000,8103,49047
2000,8045,49019
2000,16031,49003
2000,4001,49037
2000,32017,49027
2000,32033,49045
2000,16041,49005
2000,32007,49045
2000,16007,49033
2000,4015,49053
2000,4005,49037
2000,32007,49003
2000,4015,49025
2000,33009,50017
2000,25003,50003
2000,36115,50021
2000,25011,50003
2000,33019,50025
2000,36115,50003
2000,33005,50025
2000,25011,50025
2000,36031,50007
2000,36115,50001
2000,36019,50013
2000,36083,50003
2000,33007,50009
2000,36031,50001
2000,36019,50007
2000,33009,50009
2000,33009,50027
2000,33019,50027
2000,33009,50005
2000,47067,51105
2000,37033,51590
2000,37145,51083
2000,47163,51169
2000,37009,51077
2000,37185,51025
2000,47091,51191
2000,24017,51059
2000,37073,51175
2000,21195,51195
2000,37053,51810
2000,37171,51077
2000,47073,51169
2000,37185,51117
2000,37073,51800
2000,37169,51141
2000,37029,51550
2000,37157,51089
2000,37091,51175
2000,37033,51143
2000,24031,51013
2000,37169,51089
2000,24021,51107
2000,37033,51083
2000,24031,51107
2000,37077,51117
2000,37157,51143
2000,21095,51105
2000,47025,51105
2000,37171,51035
2000,24039,51001
2000,24033,51059
2000,37131,51081
2000,47163,51520
2000,47067,51169
2000,37131,51025
2000,37077,51083
2000,37005,51077
2000,37181,51117
2000,24043,51107
2000,21013,51105
2000,24031,51059
2000,21133,51195
2000,37171,51141
2000,24039,51001
2000,37053,51550
2000,21095,51195
2000,47163,51191
2000,24033,51510
2000,47091,51077
2000,24047,51001
2000,21195,51051
2000,37131,51175
2000,21195,51027
2000,37029,51800
2000,41049,53005
2000,41009,53069
2000,41051,53059
2000,41009,53011
2000,41009,53015
2000,16021,53051
2000,16069,53075
2000,41007,53069
2000,41055,53039
2000,16057,53075
2000,16017,53063
2000,41063,53013
2000,16055,53063
2000,41059,53005
2000,41065,53039
2000,16069,53003
2000,41049,53039
2000,41063,53023
2000,41027,53039
2000,41063,53003
2000,41021,53039
2000,16009,53063
2000,41059,53013
2000,41059,53071
2000,16009,53075
2000,41027,53059
2000,16017,53051
2000,41051,53011
2000,24001,54057
2000,39105,54053
2000,24043,54065
2000,39029,54029
2000,51091,54075
2000,39081,54069
2000,42125,54069
2000,42125,54009
2000,39105,54107
2000,42051,54061
2000,51027,54059
2000,39053,54053
2000,39053,54011
2000,42059,54061
2000,24023,54077
2000,39013,54069
2000,39167,54107
2000,42059,54103
2000,51043,54003
2000,42051,54077
2000,51071,54055
2000,24043,54003
2000,39105,54035
2000,39009,54107
2000,39167,54095
2000,21159,54059
2000,51165,54071
2000,51107,54037
2000,51005,54025
2000,51091,54071
2000,51043,54037
2000,42125,54029
2000,21159,54099
2000,51165,54031
2000,51015,54071
2000,51069,54003
2000,24023,54057
2000,24001,54027
2000,51021,54055
2000,39081,54009
2000,51017,54075
2000,24001,54065
2000,51071,54063
2000,51069,54031
2000,39167,54073
2000,42007,54029
2000,42059,54051
2000,39111,54051
2000,21195,54059
2000,42125,54051
2000,51071,54089
2000,51045,54063
2000,21127,54099
2000,51171,54031
2000,51069,54027
2000,51069,54065
2000,39087,54011
2000,24043,54037
2000,51069,54037
2000,39111,54103
2000,51027,54047
2000,24023,54023
2000,39111,54095
2000,51185,54055
2000,39081,54029
2000,39013,54051
2000,39087,54099
2000,51185,54047
2000,51017,54025
2000,21019,54099
2000,51005,54063
2000,19005,55023
2000,27169,55011
2000,27169,55063
2000,27049,55091
2000,17201,55105
2000,17111,55059
2000,19061,55043
2000,27115,55031
2000,17201,55045
2000,27157,55011
2000,19043,55023
2000,26071,55041
2000,27017,55031
2000,17177,55065
2000,17177,55045
2000,26053,55051
2000,27025,55013
2000,17007,55127
2000,19043,55043
2000,17097,55059
2000,17085,55065
2000,27163,55093
2000,26071,55125
2000,17007,55105
2000,27055,55123
2000,27163,55095
2000,27055,55063
2000,17111,55127
2000,27157,55091
2000,27037,55093
2000,27115,55013
2000,26043,55075
2000,27169,55121
2000,26071,55037
2000,26109,55075
2000,26053,55125
2000,27049,55093
2000,27163,55109
2000,26043,55037
2000,19005,55123
2000,27137,55031
2000,27025,55095
2000,17085,55043
2000,46081,56011
2000,30075,56033
2000,31105,56021
2000,30009,56003
2000,46033,56045
2000,16043,56039
2000,46019,56011
2000,46081,56045
2000,49043,56041
2000,8069,56021
2000,30031,56029
2000,30011,56011
2000,16081,56039
2000,16019,56023
2000,49033,56023
2000,31165,56015
2000,8123,56021
2000,46033,56027
2000,30003,56033
2000,31157,56015
2000,8057,56001
2000,30075,56011
2000,30009,56029
2000,31165,56027
2000,46103,56045
2000,8107,56007
2000,8057,56007
2000,30031,56039
2000,8081,56007
2000,16029,56023
2000,16007,56023
2000,31007,56021
2000,31007,56015
2000,30067,56029
2000,49043,56037
2000,8069,56001
2000,8081,56037
2000,16019,56039
2000,49009,56037
2000,30003,56003
2000,30075,56005
2000,46047,56027
2000,49033,56041
2001,4027,6025
2001,4015,6071
2001,4012,6071
2001,4012,6025
2001,4012,6065
2001,4001,8083
2001,1003,12033
2001,1061,12131
2001,1039,12131
2001,1053,12091
2001,1069,12063
2001,1061,12063
2001,1039,12091
2001,1053,12033
2001,1061,12059
2001,1053,12113
2001,12065,13027
2001,12039,13087
2001,1113,13053
2001,1017,13145
2001,12065,13275
2001,12089,13049
2001,12073,13131
2001,1019,13055
2001,12003,13065
2001,1113,13259
2001,1081,13145
2001,1081,13215
2001,12047,13101
2001,1005,13061
2001,1071,13083
2001,1019,13115
2001,1069,13099
2001,12039,13131
2001,1017,13285
2001,12079,13185
2001,1067,13099
2001,1113,13215
2001,1111,13285
2001,1029,13233
2001,1111,13149
2001,12063,13253
2001,1005,13259
2001,12003,13049
2001,12073,13275
2001,1069,13253
2001,1049,13083
2001,12023,13065
2001,1029,13143
2001,12003,13299
2001,12047,13185
2001,1005,13239
2001,1111,13045
2001,1029,13045
2001,1049,13055
2001,1019,13233
2001,12079,13027
2001,12089,13039
2001,12023,13101
2001,1067,13061
2001,1049,13295
2001,12039,13253
2001,17075,18111
2001,17023,18167
2001,17185,18051
2001,17059,18129
2001,17185,18083
2001,17091,18111
2001,17031,18089
2001,17033,18153
2001,17101,18083
2001,17033,18083
2001,17091,18089
2001,17183,18007
2001,17075,18007
2001,17183,18171
2001,17193,18129
2001,17045,18165
2001,17023,18153
2001,17183,18165
2001,17193,18051
2001,17045,18167
2001,17197,18089
2001,17071,19057
2001,17085,19097
2001,17071,19111
2001,17067,19111
2001,17015,19097
2001,17161,19115
2001,17015,19045
2001,17085,19061
2001,17131,19115
2001,17131,19057
2001,17161,19139
2001,17161,19163
2001,17195,19045
2001,17161,19045
2001,8009,20129
2001,8063,20181
2001,8125,20023
2001,8061,20071
2001,8017,20071
2001,8099,20075
2001,8099,20071
2001,8017,20199
2001,8099,20187
2001,8009,20187
2001,8063,20023
2001,8063,20199
2001,18163,21101
2001,17069,21055
2001,17003,21007
2001,18019,21111
2001,18019,21223
2001,18019,21185
2001,17059,21225
2001,18173,21101
2001,18025,21163
2001,18029,21015
2001,18147,21059
2001,17153,21007
2001,18061,21093
2001,18061,21163
2001,18155,21015
2001,18077,21041
2001,17153,21145
2001,17127,21145
2001,18061,21111
2001,17069,21225
2001,18123,21163
2001,18129,21101
2001,18123,21091
2001,18147,21091
2001,18123,21027
2001,18043,21111
2001,18155,21077
2001,17127,21139
2001,18115,21015
2001,17151,21139
2001,17069,21139
2001,18155,21041
2001,18129,21225
2001,18173,21059
2001,18077,21223
2001,5139,22027
2001,5003,22111
2001,5091,22017
2001,5139,22111
2001,5027,22119
2001,5073,22119
2001,5017,22035
2001,5091,22015
2001,5139,22067
2001,5003,22067
2001,5017,22067
2001,5027,22027
2001,5017,22123
2001,5073,22015
2001,10005,24045
2001,10005,24019
2001,10005,24011
2001,10001,24035
2001,10001,24011
2001,10003,24029
2001,10003,24015
2001,10001,24029
2001,10005,24047
2001,9005,25013
2001,9013,25027
2001,9003,25013
2001,9013,25013
2001,9015,25027
2001,9005,25003
2001,18087,26023
2001,18141,26021
2001,18039,26149
2001,18151,26023
2001,18087,26149
2001,18151,26059
